50
-5
5
21
0
200
0.0206553	0.0165507	0.0142652	0.013645	0.0119563	0.0114157	0.0102996	0.00873822	0.00827978	0.00684177	0.0124811	0.0102936	0.00900592	0.00881273	0.00648087	0.0107084	0.00573059	0.00358145	0.00458054	0.00362493	0.00395021	0.00408949	0.0036684	0.00435575	0.00344252	0.00319478	0.00346981	0.00433073	0.00372113	0.00415823	0.0032317	0.00374519	0.00344071	0.00423234	0.00954088	0.00705417	0.00736654	0.00875805	0.0100912	0.0133469	0.00763023	0.0089288	0.00909837	0.0100047	0.010322	0.0112116	0.0135098	0.0156509	0.0151872	0.0196632	
0.0179099	0.0156487	0.0144661	0.0127884	0.0103051	0.0111354	0.0089045	0.00916362	0.00878352	0.0070146	0.0136079	0.0112035	0.00979463	0.00833214	0.00727611	0.00974748	0.00555007	0.00351648	0.00437002	0.00373368	0.00364908	0.00373052	0.00401127	0.00445648	0.00415448	0.00375897	0.00396601	0.00325643	0.0039343	0.00377405	0.0035911	0.0031889	0.00362565	0.00481938	0.00947003	0.00561916	0.00690322	0.00833197	0.0102268	0.0121673	0.0078363	0.00864428	0.00786627	0.00996953	0.00935703	0.0110775	0.0129128	0.0123113	0.0149593	0.0191846	
0.018562	0.0144329	0.0134808	0.011929	0.0112114	0.010511	0.00983806	0.00897029	0.00756405	0.00731871	0.0121666	0.00883646	0.00879962	0.00871599	0.00702572	0.00894501	0.00522564	0.00405331	0.00355896	0.00397221	0.0039705	0.00355201	0.00297066	0.00381873	0.00361011	0.00369117	0.00407698	0.00392004	0.00367863	0.00323593	0.00386077	0.00428736	0.00291365	0.00497523	0.00795435	0.00718389	0.00729064	0.00890959	0.0107147	0.0109826	0.00621497	0.00707365	0.00850861	0.00952813	0.00988904	0.0104777	0.0123802	0.0130234	0.0162344	0.0163124	
0.0167715	0.0144212	0.0129765	0.012343	0.0111394	0.00943481	0.00855865	0.00792423	0.00729543	0.00764144	0.0106455	0.00991105	0.00796006	0.00845355	0.0064912	0.0113552	0.00495558	0.00360231	0.00369311	0.00418501	0.00338998	0.00343892	0.0036107	0.00333723	0.00347165	0.00407075	0.00292773	0.0037183	0.00383003	0.0025767	0.00451737	0.00405497	0.00340388	0.00501021	0.00948323	0.00720808	0.00774466	0.010074	0.0102571	0.0126462	0.00749613	0.0062365	0.0082884	0.00844678	0.00929949	0.0110103	0.0116508	0.0141748	0.0140404	0.0171509	
0.0167831	0.0131124	0.0127708	0.0107948	0.0105505	0.00949119	0.00919587	0.00848156	0.00624308	0.00641402	0.0106115	0.00927067	0.00730358	0.00757865	0.00801373	0.00776741	0.00433417	0.00419912	0.00345836	0.00328808	0.003161	0.00376023	0.00328094	0.00287222	0.00334989	0.00406679	0.00307798	0.00319627	0.00375502	0.00378816	0.00328643	0.00362874	0.00341446	0.00460877	0.00737209	0.00615519	0.00744026	0.0086664	0.00882623	0.0102011	0.00700865	0.00736088	0.00751726	0.00881379	0.00883626	0.010457	0.0116755	0.0130126	0.0120277	0.0166698	
0.0152534	0.0137876	0.0124432	0.012213	0.010255	0.00900902	0.00900015	0.00724034	0.00782504	0.00621416	0.0110063	0.00741459	0.00742507	0.00828889	0.0060979	0.00746776	0.00305787	0.00318471	0.00396526	0.00358337	0.00410535	0.00355017	0.00342654	0.00281545	0.0036121	0.00299624	0.00361292	0.00380492	0.00299453	0.00390925	0.00324124	0.0030953	0.00404164	0.00437089	0.00893115	0.00672654	0.00561298	0.00958216	0.00777383	0.00971951	0.00687384	0.0070569	0.00780788	0.0085696	0.00954689	0.0102614	0.0131118	0.0126675	0.0132714	0.0162598	
0.0140916	0.012441	0.0111239	0.0113322	0.0095112	0.00805232	0.00881587	0.00845037	0.00650135	0.00711555	0.0103124	0.00931941	0.00738554	0.00686162	0.00626687	0.00783536	0.00479456	0.00287756	0.00349549	0.0033693	0.00345001	0.00301487	0.00347845	0.00352277	0.00347355	0.00335165	0.00288026	0.00374614	0.00313131	0.00338837	0.00348893	0.00347396	0.00360654	0.00461187	0.00749818	0.00721159	0.00705584	0.00707782	0.00860958	0.010448	0.00542409	0.00658437	0.0070278	0.00749325	0.00910452	0.00945339	0.0120686	0.0107904	0.0125447	0.0148337	
0.0141056	0.012414	0.0114532	0.0107008	0.00927751	0.0089904	0.00874652	0.00685922	0.00693801	0.00648363	0.00919395	0.00985557	0.00722407	0.00699545	0.00655069	0.00671375	0.00444353	0.00328193	0.00366338	0.00297585	0.00297351	0.00334719	0.00228785	0.00283534	0.00345776	0.00324405	0.00315209	0.00366953	0.00323844	0.00281626	0.00338144	0.00245317	0.00410981	0.00489586	0.00723032	0.00637269	0.00662583	0.00736475	0.00855483	0.00986672	0.00662028	0.00710727	0.00686889	0.00746591	0.00939689	0.00980556	0.0111517	0.0125036	0.0129301	0.015478	
0.0156348	0.0137732	0.0121051	0.0103739	0.00973801	0.0083759	0.00809749	0.00780214	0.00768809	0.00594974	0.0107066	0.0087279	0.00830376	0.00660641	0.00636828	0.00789944	0.00454531	0.00365083	0.00335563	0.00321202	0.00313186	0.00389429	0.00325781	0.0030605	0.00347604	0.00336197	0.00348536	0.00363731	0.00346089	0.00323096	0.0028198	0.00335072	0.00364599	0.0049258	0.0071262	0.00641712	0.00630783	0.00747136	0.00847475	0.0111584	0.00629234	0.00662938	0.00737921	0.00823076	0.00850176	0.00976342	0.0109729	0.0115455	0.0120198	0.0136577	
0.0132658	0.0120286	0.0107478	0.0100201	0.0107457	0.0087299	0.00741503	0.00686891	0.00737726	0.00565697	0.0100999	0.00799271	0.00631444	0.00701842	0.00653859	0.00736615	0.00444969	0.00362109	0.00365185	0.00317768	0.00290871	0.00343769	0.00306063	0.00333533	0.00325148	0.00327927	0.00402862	0.00330023	0.00298102	0.0030958	0.00319126	0.00341639	0.00311436	0.00434709	0.00742813	0.00711567	0.00787427	0.00661736	0.00701419	0.0104469	0.00739272	0.00690082	0.00767715	0.0084612	0.00971736	0.00884952	0.0102975	0.0109242	0.012656	0.014835	
0.0144882	0.0127284	0.0109798	0.0111134	0.00932415	0.00928029	0.00937488	0.00683624	0.00735002	0.00682277	0.00866157	0.00822921	0.00729736	0.00680215	0.00552078	0.00767212	0.00425271	0.00309378	0.00334251	0.00348391	0.0028576	0.00256461	0.00401043	0.00320293	0.00334683	0.00313639	0.00289404	0.00371326	0.00308146	0.00304272	0.00310675	0.00348138	0.00273865	0.00399814	0.00701653	0.00593026	0.00561533	0.00752531	0.00897267	0.00902118	0.00614909	0.00707759	0.00849212	0.00845429	0.00907672	0.0105505	0.010916	0.0111421	0.0109903	0.0138645	
